,Klf7,Fev,Nr5a2,Pbx1,Atf3,Creb1,Foxo3,Arid5b,Tcf3,Nfic,Nfyb,Hmga2,Hsf2,Ddit3,Meis1,Stat3,Patz1,Xbp1,Trp53,Hnf1b,Sox9,Hbp1,Etv1,Yy1,Isl1,Irx2,Vdr,Srebf2,Sp1,Bbx,Hes1,Zfp148,Ets2,Satb1,Pknox1,Crem,Nr3c1,Zeb1,Gata6,Tcf4,Rfx3,Mxi1,Tcf7l2,Lmx1b,Pbx3,Nr6a1,Nr4a2,Neurod1,Ehf,Meis2,Gabpb1,Ovol2,Nkx2-2,E2f1,Nfatc2,Pax6,Gabpb2,Foxo1,Plag1,Nfib,Bach2,Nfia,Mnx1,Nkx6-1,Pdx1,Pax4,Foxp1,Sox5,Nrf1,Foxa3,Fosb,Usf2,Mef2a,Zfp143,Nr2f6,Nfix,Cbfb,Zfhx3,Tcf12,Arx
1067,0.0,1.0026637,0.0,0.0,0.0,0.0,0.0,0.0,1.4931433,0.62206256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0026637,0.62206256,0.0,0.0,0.0,0.0,0.62206256,2.751558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0026637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62206256,1.4931433,0.0,0.0,0.0,0.0,0.0,0.62206256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62206256,0.0,1.0026637,0.0,0.0,0.0,0.0,1.2776781,0.0,0.0,0.0,0.0,0.62206256,0.62206256,0.0,0.0
1068,0.7987247,2.962205,0.0,0.7987247,0.0,0.0,0.0,0.0,0.0,0.0,0.7987247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987247,0.0,0.0,0.7987247,0.7987247,0.0,0.0,0.7987247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7987247,0.7987247,0.0,0.0,0.0,0.0,2.2574759,0.0,0.0,0.7987247,0.0,0.0,0.0,0.0,0.0,0.7987247,1.2370427,1.2370427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2370427,0.0,0.0,0.7987247
1069,0.0,0.0,0.0,0.0,0.71925205,0.0,0.0,0.0,0.71925205,1.1332695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71925205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1332695,0.0,0.0,0.71925205,0.0,0.0,0.0,0.0,0.0,0.71925205,0.0,1.4252005,0.0,0.71925205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71925205,0.0,0.71925205,1.9902527,1.1332695,1.1332695,0.0,0.0,0.0,0.71925205,0.0,1.1332695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1070,0.0,0.8087666,0.8087666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499803,0.0,0.0,0.0,0.8087666,1.2499803,0.8087666,0.0,0.0,0.0,0.0,0.0,0.8087666,0.0,0.0,0.0,0.0,0.0,0.0,0.8087666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1366277,0.0,0.0,0.0,0.0,0.0,2.1366277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2499803,0.0,0.8087666,1.5550686
1071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85325944,0.85325944,0.0,0.0,0.0,0.0,0.0,0.0,0.85325944,0.0,0.0,0.85325944,0.85325944,0.85325944,0.85325944,3.0544388,1.6177742,0.0,0.0,0.0,0.0,0.0,0.85325944,0.0,0.0,0.0,0.85325944,0.0,0.85325944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8545998,0.0,0.0,0.0,0.0,0.0,1.6177742,0.85325944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85325944,0.0,0.0,0.85325944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3068643
1072,0.0,0.0,0.0,0.7154386,0.0,0.0,0.0,0.0,1.1282251,0.0,0.0,0.0,0.0,0.0,0.0,0.7154386,0.0,0.7154386,0.7154386,0.0,0.0,0.0,0.7154386,0.0,0.0,0.0,0.0,0.7154386,0.0,1.1282251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7154386,0.7154386,0.0,0.7154386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1282251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7154386,0.0,1.8286405,0.0,0.0,0.0,1.9838251,0.0,0.7154386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1073,0.98320246,2.9654293,0.0,0.0,0.0,0.0,0.0,0.60786235,0.0,0.0,0.0,0.0,0.0,0.60786235,0.60786235,0.98320246,0.0,0.98320246,0.60786235,0.0,0.60786235,1.2554748,0.60786235,0.0,1.2554748,0.0,0.60786235,0.0,0.0,0.0,0.0,0.60786235,0.60786235,0.0,0.0,0.0,0.0,0.0,1.2554748,0.60786235,0.60786235,0.0,0.60786235,0.0,0.0,0.0,0.60786235,0.60786235,0.0,0.98320246,0.0,0.0,0.0,0.0,0.0,1.2554748,0.0,0.0,0.0,0.0,0.60786235,0.0,0.98320246,1.9250526,2.143415,1.2554748,0.0,0.0,0.0,0.60786235,0.0,0.60786235,0.0,0.0,0.98320246,0.0,0.0,0.0,0.0,0.0
1074,0.0,0.6735886,0.0,0.0,0.0,0.0,0.0,0.6735886,0.6735886,1.0724483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735886,0.0,0.6735886,1.0724483,0.6735886,0.0,2.958238,0.6735886,0.6735886,0.0,0.6735886,0.6735886,0.0,1.0724483,0.0,0.0,0.0,0.0,0.6735886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6024241,0.6735886,0.0,0.0,0.0,0.0,1.3568112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6735886,0.0,0.6735886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5779579
1075,0.0,1.6262643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85934556,0.0,0.85934556,0.0,0.0,0.0,0.0,0.85934556,0.0,0.85934556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85934556,0.0,0.0,0.0,0.85934556,0.85934556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85934556,0.0,0.0,0.85934556,0.0,0.0,1.6262643,0.0,0.0,0.0,0.0,0.0,0.0,0.85934556,1.6262643,1.3145914,0.0,0.0,0.0,0.0,0.0,0.0,0.85934556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1076,0.83540547,0.0,0.0,0.0,0.83540547,0.83540547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8282514,0.0,0.0,0.0,0.0,0.83540547,0.0,0.0,0.83540547,0.0,0.0,0.0,0.83540547,0.0,0.83540547,0.0,0.83540547,0.0,0.0,0.0,0.0,1.5927486,0.0,1.5927486,0.0,0.0,0.0,0.0,0.83540547,0.0,0.0,0.0,0.0,0.0,0.83540547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83540547,0.0,0.0,0.0,0.0,2.6431553,0.0,1.5927486,0.0,0.0,0.0,0.83540547,0.0,1.2841226,0.0,0.0,0.0,0.83540547,1.5927486,0.0,0.0,0.0
1077,0.0,1.4700961,0.0,0.7497879,0.7497879,0.0,0.0,0.0,0.0,0.0,1.1734421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.176552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7497879,0.7497879,0.0,0.7497879,0.0,0.0,0.0,0.0,0.0,2.4023364,0.0,0.0,0.0,0.0,0.0,0.0,1.4700961,0.7497879,2.0411303,1.1734421,0.7497879,0.0,0.0,0.0,0.0,0.7497879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1078,0.60456645,0.0,0.0,0.0,0.0,0.0,0.0,0.60456645,0.9786708,0.9786708,0.0,0.9786708,0.0,0.0,0.0,0.0,0.0,0.9786708,0.60456645,0.0,1.2502958,0.0,0.0,0.9786708,0.0,0.0,0.0,0.0,0.0,0.9786708,2.0338776,0.9786708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60456645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60456645,0.9786708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2502958,0.0,0.0,0.0,0.0,0.0,0.0,0.60456645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60456645,0.0,0.60456645,0.0,0.0
1079,0.0,0.8285088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285088,0.0,0.8285088,0.0,0.0,0.0,0.0,0.0,0.8285088,0.0,0.0,0.8285088,1.2753078,0.8285088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285088,0.0,0.0,0.8285088,0.0,0.0,1.2753078,0.0,0.0,0.0,0.0,0.8285088,0.0,0.0,1.5830333,0.0,1.2753078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8180128,2.1678426,0.0,0.0,0.0,0.0,0.0,0.8285088,0.8285088,0.0,0.8285088,0.0,0.0,0.0,0.0,0.0
1080,0.0,0.0,0.0,0.0,0.5950256,0.0,0.0,0.0,0.5950256,0.0,0.5950256,0.5950256,0.0,0.0,0.0,0.0,0.0,0.5950256,1.2352482,0.0,1.4474623,0.5950256,0.0,0.5950256,0.0,0.0,0.0,0.0,0.0,0.0,0.5950256,0.96552074,0.0,0.0,0.5950256,0.0,0.0,0.0,0.0,0.5950256,0.0,0.0,0.5950256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950256,0.0,0.0,0.0,0.5950256,0.0,0.0,0.0,0.5950256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5950256,0.0,0.5950256,0.0,0.0
1081,0.0,0.0,0.0,0.0,0.0,0.67745894,0.0,0.0,0.67745894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3626688,0.0,0.0,0.67745894,0.0,1.0776395,0.0,0.0,0.0,0.0,0.0,0.67745894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67745894,1.0776395,0.0,0.67745894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3626688,0.0,1.0776395,0.0,0.0,0.0,1.0776395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67745894,0.0,0.0
1082,0.0,2.7481456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75336087,0.0,0.0,0.0,0.0,0.0,1.1781175,0.0,1.1781175,0.75336087,0.75336087,0.0,0.0,0.0,0.75336087,0.0,0.0,1.1781175,0.0,0.0,0.0,0.0,0.75336087,0.0,0.0,0.0,0.75336087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7041129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1825495,1.1781175,2.3018863,0.75336087,0.0,0.0,1.1781175,0.0,0.0,0.0,0.0,1.1781175,0.0,1.1781175,0.0,0.75336087,0.0
1083,0.0,0.0,0.0,0.0,0.0,0.0,0.7126061,0.0,0.0,0.7126061,0.0,0.0,0.0,0.0,0.0,0.0,0.7126061,0.7126061,0.0,0.0,0.0,1.1244743,0.0,0.0,3.675137,0.7126061,0.0,0.0,0.0,0.7126061,0.7126061,0.7126061,0.0,0.0,0.0,0.0,0.0,0.0,0.7126061,0.0,0.7126061,0.7126061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97904,0.7126061,0.0,0.0,0.0,0.0,1.97904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1244743,0.0,0.0,0.7126061,0.0,0.7126061,0.0,0.7126061,0.0,0.0,0.7126061,0.0,0.0,1.6403929
1084,0.0,1.0289922,0.0,0.0,0.0,0.0,0.0,0.0,0.64139175,0.0,0.0,0.0,0.0,0.0,0.0,0.64139175,0.0,0.0,0.0,0.0,0.64139175,0.64139175,1.0289922,0.0,3.1936471,1.3076208,0.0,0.0,0.0,1.0289922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64139175,0.0,0.0,0.0,0.0,0.0,0.0,0.64139175,0.64139175,0.0,0.0,0.0,0.0,0.0,1.7039497,0.64139175,1.3076208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64139175,0.0,0.64139175,1.0289922,0.0,0.0,0.0,0.0,0.0,0.0,1.3076208,0.0,0.0,1.3076208
1085,0.0,1.4601018,0.0,0.0,0.0,0.0,0.0,0.0,0.7429524,0.0,0.7429524,0.0,0.0,0.0,0.0,0.7429524,0.0,0.7429524,0.0,0.0,0.0,0.0,0.0,0.0,1.6879774,0.0,0.0,0.0,0.0,0.7429524,0.0,0.0,0.0,0.0,0.0,0.7429524,0.0,0.0,0.0,0.0,0.7429524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4601018,0.0,0.0,0.0,0.0,0.0,2.0298305,0.0,0.0,0.0,0.0,0.0,0.0,1.1644828,1.8734413,1.8734413,0.0,1.4601018,0.0,0.0,0.0,0.0,0.7429524,0.0,0.0,0.7429524,0.0,0.0,0.0,0.0,0.0
1086,0.0,0.0,0.0,0.0,0.0,0.6348122,0.0,0.0,1.0200508,0.6348122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348122,0.0,0.0,0.0,0.0,0.6348122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348122,0.0,0.0,0.0,0.6348122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6348122,0.0,0.0,0.0,0.0,0.6348122,0.0,0.0,0.6348122,0.0,0.0
1087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97537005,0.97537005,0.0,0.60216844,0.0,0.0,0.0,0.0,0.0,0.60216844,0.0,0.0,0.60216844,0.0,0.0,0.0,2.4629138,0.0,0.60216844,0.0,0.0,0.0,0.0,0.0,0.97537005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60216844,0.0,0.0,0.0,0.0,0.0,0.0,1.4596138,0.0,0.0,0.0,0.0,0.0,1.2465215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2257843,2.3899448,0.97537005,0.60216844,0.0,0.60216844,0.0,0.0,0.97537005,0.0,0.0,0.60216844,0.0,0.0,0.0,0.0,0.0
1088,0.72730184,0.0,0.0,0.72730184,0.0,0.0,0.72730184,0.0,0.0,0.72730184,0.0,0.0,0.0,0.0,0.72730184,0.0,0.0,0.72730184,0.72730184,0.0,0.72730184,0.0,0.72730184,0.0,2.003766,0.0,0.0,0.0,0.72730184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72730184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4370986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72730184,0.0,0.0,0.0,0.0,0.0,0.0,0.72730184,0.0,0.72730184,0.0,0.0,0.0,0.72730184,0.72730184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089,0.0,1.0344601,0.0,0.0,0.0,1.0344601,0.0,0.0,0.64542294,0.0,0.0,0.0,0.0,0.0,0.64542294,1.0344601,0.0,0.64542294,1.0344601,0.0,0.64542294,0.0,1.3138257,0.0,0.64542294,1.5319462,0.0,0.0,0.0,0.64542294,0.64542294,1.0344601,0.64542294,0.0,0.64542294,1.0344601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64542294,0.0,1.9943674,0.0,0.0,1.0344601,0.0,0.0,1.3138257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64542294,0.64542294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64542294,0.0,0.0,0.0,0.0,1.3138257
1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81357753,0.81357753,0.0,0.0,0.81357753,0.0,0.81357753,0.0,0.0,0.0,0.0,0.81357753,0.81357753,2.2815404,0.0,0.0,0.0,0.0,0.81357753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81357753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81357753,0.0,0.0,0.0,0.0,0.0,0.81357753,0.0,0.81357753,0.0,0.0,0.0,0.0,1.2561654,0.81357753,2.1442676,0.81357753,0.0,0.0,0.0,0.0,0.0,0.81357753,0.0,0.0,0.81357753,0.0,0.81357753,0.0,0.0,0.0
1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072881,0.7072881,0.0,0.0,0.7072881,1.1174227,0.0,1.8152177,0.0,0.0,0.0,0.0,0.0,0.0,0.7072881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072881,0.7072881,0.0,0.0,0.0,0.0,0.0,0.0,1.8152177,0.0,0.0,0.0,0.7072881,0.0,1.4074314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7072881,0.0,0.0,0.0,0.0,1.1174227,0.0,0.0,1.1174227
1092,0.6328948,1.017441,0.0,0.0,0.0,0.0,0.0,0.0,0.6328948,0.0,0.0,0.0,0.0,0.6328948,0.0,0.0,0.0,1.017441,0.6328948,0.0,0.0,0.0,0.0,1.2944974,1.8402834,0.0,0.0,0.0,0.0,0.6328948,0.0,0.0,0.0,0.0,0.6328948,0.6328948,0.6328948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6892226,0.0,0.0,0.0,0.0,0.0,1.017441,0.6328948,0.6328948,0.0,0.0,0.0,0.0,0.0,1.6892226,1.8402834,0.6328948,0.0,0.0,0.0,0.0,0.0,0.6328948,0.0,0.0,0.0,0.0,0.6328948,0.0,0.0,0.6328948
1093,0.0,0.0,0.0,0.0,1.3286092,0.0,0.0,0.0,1.5477861,0.0,0.65506244,0.0,0.0,0.0,0.0,0.0,0.0,0.65506244,1.3286092,0.65506244,0.65506244,1.3286092,0.0,0.65506244,0.0,0.0,0.0,0.65506244,0.0,0.0,0.0,0.65506244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65506244,0.65506244,0.0,0.65506244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65506244,0.0,0.0,0.65506244,0.0,0.0,0.65506244,0.0,0.0,0.0,0.0,2.1284819,0.0,2.4139376,0.0,0.0,0.0,0.0,0.0,1.3286092,0.0,0.0,0.65506244,0.0,0.0,0.0,0.0,0.0
1094,1.1032493,1.1032493,0.0,0.0,0.69662696,0.0,0.0,0.0,0.0,0.0,0.69662696,0.0,0.0,0.0,0.0,0.69662696,0.0,0.0,0.69662696,0.0,0.0,0.69662696,0.0,0.0,2.714536,0.0,0.0,0.0,0.0,0.0,0.0,0.69662696,0.0,0.0,0.0,0.69662696,1.1032493,0.0,0.0,0.0,0.0,0.69662696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6149998,0.0,0.0,0.0,0.0,0.0,1.951868,0.0,0.69662696,0.0,0.0,0.0,0.0,0.0,2.491277,2.2034025,0.0,0.0,0.0,0.0,0.0,0.69662696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1095,0.6432107,1.7070905,0.0,0.0,0.0,0.6432107,0.0,0.0,0.6432107,0.6432107,0.6432107,0.0,0.0,0.6432107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3104222,1.0314603,0.0,0.0,0.0,0.6432107,0.0,0.6432107,0.0,0.0,0.6432107,0.0,0.0,0.0,0.6432107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528297,0.0,0.0,0.0,0.0,0.0,1.0314603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3104222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.528297,0.0,0.0,0.0,0.0,0.6432107,0.0,0.6432107,1.0314603
1096,0.0,1.3070389,0.0,0.0,0.0,0.64101416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3070389,0.0,0.0,0.0,0.0,0.0,0.64101416,1.7032971,0.0,0.0,0.0,0.0,0.64101416,0.0,0.64101416,0.0,0.0,0.0,0.0,1.0284796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64101416,0.0,0.0,0.0,0.0,0.0,0.64101416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3070389,1.0284796,0.0,0.0,0.0,0.0,0.64101416,0.0,0.0,0.0,0.64101416,0.64101416,0.0,0.0,0.0,0.0,0.0
1097,0.70378846,1.402214,0.0,0.70378846,0.0,0.70378846,0.0,0.0,0.0,0.0,0.70378846,0.70378846,0.0,0.0,0.0,0.0,0.0,1.1127756,0.70378846,0.0,0.0,0.70378846,0.70378846,0.0,2.09799,0.0,0.70378846,0.0,0.0,1.1127756,0.0,0.0,0.70378846,0.0,0.0,0.0,0.0,0.0,1.1127756,0.0,0.0,0.0,0.0,0.0,0.70378846,0.0,0.0,0.0,0.0,2.7278233,0.0,0.0,0.0,0.0,0.0,1.402214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.402214,0.0,1.402214,0.0,0.0,0.70378846,0.0,0.70378846,0.0,0.0,2.09799
1098,0.75178015,0.0,0.0,0.0,0.0,0.75178015,0.0,0.0,0.0,0.75178015,1.4730031,0.75178015,0.0,0.0,0.0,0.0,0.0,0.0,1.1760497,0.0,0.0,1.1760497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75178015,0.0,0.0,0.75178015,0.0,0.0,0.75178015,0.0,0.0,0.0,0.0,0.75178015,0.0,0.0,0.0,0.0,0.75178015,0.75178015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1760497,0.75178015,1.1760497,0.75178015,0.0,0.0,1.1760497,0.0,0.75178015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1760497
1099,0.0,2.9084227,0.0,0.89363146,0.0,0.0,0.0,0.0,0.0,0.0,0.89363146,0.0,0.0,0.0,0.0,0.89363146,0.0,0.0,0.89363146,0.0,0.0,0.89363146,0.89363146,0.0,3.0547483,0.89363146,0.0,0.0,0.0,0.0,0.0,0.0,0.89363146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3578892,0.0,0.0,0.0,0.0,0.89363146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6737201,0.0,0.89363146,0.0,0.0,0.0,0.0,0.89363146,1.3578892,0.89363146,0.0,0.0,0.0,0.0,1.3578892,0.0,0.89363146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100,0.0,1.8343731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62960446,0.0,0.62960446,1.289399,0.0,0.62960446,0.0,1.0129585,0.0,0.0,0.0,0.0,0.0,0.0,1.6834948,0.0,0.0,0.0,0.0,1.5057365,0.0,0.0,0.62960446,0.0,0.0,0.62960446,0.0,0.0,0.0,0.0,0.0,1.0129585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0129585,0.0,0.0,0.0,0.0,0.0,0.0,0.62960446,0.0,0.0,0.0,0.0,0.0,0.0,1.289399,1.6834948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62960446,0.62960446,0.0,0.0,0.62960446,0.0,0.0
1101,0.0,1.5176369,0.0,0.0,0.0,0.0,0.0,0.0,0.78259677,0.0,0.78259677,0.0,0.0,0.0,0.0,1.2161846,0.0,0.78259677,0.0,0.0,0.78259677,0.0,0.78259677,1.2161846,1.2161846,0.78259677,0.78259677,0.78259677,0.0,0.0,0.0,0.0,0.78259677,0.0,0.78259677,0.0,0.78259677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78259677,0.0,1.5176369,0.0,0.0,0.0,0.0,0.0,0.78259677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7489524,1.2161846,0.0,0.0,0.0,0.0,0.0,0.0,1.2161846,0.78259677,1.5176369,0.0,0.0,0.0,0.0,0.0,0.0
1102,0.70287347,0.0,0.0,0.0,0.0,0.70287347,0.0,0.0,0.70287347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8079178,0.0,0.0,0.0,0.70287347,0.0,0.0,3.154019,0.0,0.70287347,0.0,0.70287347,0.0,0.0,1.1115597,0.0,0.0,0.0,0.0,1.1115597,0.0,0.70287347,0.70287347,0.70287347,0.0,0.0,0.0,0.70287347,0.0,0.0,0.0,0.0,2.096401,0.0,0.0,0.0,0.0,0.0,0.70287347,0.0,0.70287347,0.0,0.0,0.0,0.0,1.6249549,1.6249549,2.320025,0.0,0.0,0.0,0.0,0.70287347,0.0,1.1115597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1103,0.0,0.7808279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46476462,0.0,0.0,0.0,0.0,0.46476462,0.0,0.0,0.7808279,0.0,0.0,0.46476462,0.7808279,0.7808279,1.5150914,0.0,0.0,0.46476462,0.0,0.46476462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46476462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46476462,0.0,1.5150914,0.0,0.0,0.0,0.0,0.0,0.7808279,0.0,0.0,0.0,0.0,0.46476462,0.0,0.0,0.0,0.0,0.0,0.46476462,0.0,0.0,0.0,0.0,0.46476462,0.0,0.0,0.0,0.0,0.7808279,0.46476462,0.0,1.2138909
